img_path,race,race4,gender,age
FER-Original-Dataset/FER/calm/2923.png,White,White,Female,10-19
FER-Original-Dataset/FER/fear/1900.png,Middle Eastern,Indian,Male,30-39
FER-Original-Dataset/FER/calm/649.png,White,White,Male,30-39
FER-Original-Dataset/FER/calm/680.png,Black,Black,Female,70+
FER-Original-Dataset/FER/calm/363.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/1131.png,Middle Eastern,Indian,Female,20-29
FER-Original-Dataset/FER/calm/2112.png,White,White,Male,10-19
FER-Original-Dataset/FER/fear/4839.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/2438.png,Indian,Indian,Female,60-69
FER-Original-Dataset/FER/anger/2924.png,White,White,Male,40-49
FER-Original-Dataset/FER/fear/3905.png,White,White,Male,30-39
FER-Original-Dataset/FER/fear/435.png,White,White,Female,30-39
FER-Original-Dataset/FER/calm/5504.png,Southeast Asian,Asian,Male,0-2
FER-Original-Dataset/FER/calm/4114.png,White,White,Male,20-29
FER-Original-Dataset/FER/anger/1500.png,White,White,Male,0-2
FER-Original-Dataset/FER/anger/4922.png,White,White,Male,70+
FER-Original-Dataset/FER/surprise/1389.png,White,White,Male,3-9
FER-Original-Dataset/FER/anger/317.png,White,White,Male,30-39
FER-Original-Dataset/FER/calm/3028.png,Latino_Hispanic,White,Female,3-9
FER-Original-Dataset/CKP/surprise/28.png,Black,Black,Male,10-19
FER-Original-Dataset/FER/calm/3502.png,White,White,Male,20-29
FER-Original-Dataset/FER/anger/4113.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/1507.png,Middle Eastern,White,Male,0-2
FER-Original-Dataset/FER/anger/4439.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/4925.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/800.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/3345.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/3819.png,White,White,Male,20-29
FER-Original-Dataset/FER/anger/3505.png,Middle Eastern,White,Female,40-49
FER-Original-Dataset/FER/calm/6111.png,Indian,Indian,Female,20-29
FER-Original-Dataset/FER/calm/3734.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/3942.png,White,Asian,Female,20-29
FER-Original-Dataset/FER/anger/121.png,White,White,Male,40-49
FER-Original-Dataset/FER/calm/4608.png,White,White,Male,20-29
FER-Original-Dataset/FER/surprise/1495.png,Latino_Hispanic,Asian,Male,20-29
FER-Original-Dataset/FER/surprise/207.png,White,White,Male,40-49
FER-Original-Dataset/FER/calm/4322.png,Latino_Hispanic,White,Female,20-29
FER-Original-Dataset/CKP/surprise/116.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/1176.png,East Asian,Asian,Male,30-39
FER-Original-Dataset/FER/anger/910.png,White,White,Male,40-49
FER-Original-Dataset/FER/surprise/3173.png,White,White,Male,0-2
FER-Original-Dataset/FER/surprise/3490.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/3733.png,White,White,Male,40-49
FER-Original-Dataset/FER/anger/3219.png,White,Indian,Male,30-39
FER-Original-Dataset/FER/surprise/1947.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/2238.png,Black,Asian,Female,20-29
FER-Original-Dataset/CKP/calm/113.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/2712.png,White,White,Male,30-39
FER-Original-Dataset/FER/anger/4325.png,White,Asian,Male,30-39
FER-Original-Dataset/FER/calm/1731.png,Latino_Hispanic,Black,Male,30-39
FER-Original-Dataset/FER/surprise/3203.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/3443.png,Indian,Indian,Male,40-49
FER-Original-Dataset/FER/calm/6057.png,Black,Black,Male,30-39
FER-Original-Dataset/FER/calm/3996.png,White,Asian,Male,10-19
FER-Original-Dataset/FER/surprise/3729.png,White,White,Male,3-9
FER-Original-Dataset/FER/anger/1994.png,White,White,Male,50-59
FER-Original-Dataset/FER/surprise/946.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/1488.png,White,White,Female,10-19
FER-Original-Dataset/FER/calm/4863.png,Black,Black,Female,20-29
FER-Original-Dataset/FER/fear/2148.png,East Asian,Asian,Female,20-29
FER-Original-Dataset/FER/fear/2462.png,White,White,Male,0-2
FER-Original-Dataset/FER/fear/2181.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/4055.png,White,White,Male,30-39
FER-Original-Dataset/FER/calm/1441.png,White,White,Male,40-49
FER-Original-Dataset/FER/calm/3444.png,Southeast Asian,Indian,Female,20-29
FER-Original-Dataset/FER/anger/298.png,White,White,Male,40-49
FER-Original-Dataset/FER/anger/3958.png,East Asian,Asian,Female,3-9
FER-Original-Dataset/CKP/anger/53.png,Latino_Hispanic,White,Female,20-29
FER-Original-Dataset/FER/anger/3991.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/251.png,Latino_Hispanic,White,Male,30-39
FER-Original-Dataset/FER/anger/4864.png,White,White,Male,10-19
FER-Original-Dataset/FER/calm/1993.png,White,White,Male,20-29
FER-Original-Dataset/FER/calm/4578.png,Latino_Hispanic,Black,Male,30-39
FER-Original-Dataset/FER/surprise/177.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/2979.png,Indian,Indian,Male,30-39
FER-Original-Dataset/FER/calm/4052.png,East Asian,Asian,Male,20-29
FER-Original-Dataset/FER/anger/1446.png,White,White,Male,10-19
FER-Original-Dataset/FER/surprise/1206.png,White,White,Male,0-2
FER-Original-Dataset/FER/surprise/494.png,White,White,Male,0-2
FER-Original-Dataset/FER/anger/4780.png,Middle Eastern,White,Male,20-29
FER-Original-Dataset/FER/calm/1394.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/4263.png,White,White,Female,3-9
FER-Original-Dataset/FER/calm/1677.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/1801.png,White,White,Male,20-29
FER-Original-Dataset/FER/anger/4749.png,White,White,Female,40-49
FER-Original-Dataset/FER/anger/856.png,White,White,Male,50-59
FER-Original-Dataset/FER/surprise/3035.png,White,White,Male,20-29
FER-Original-Dataset/FER/anger/3675.png,White,White,Male,30-39
FER-Original-Dataset/FER/calm/4264.png,White,White,Female,10-19
FER-Original-Dataset/FER/anger/1670.png,Middle Eastern,White,Male,60-69
FER-Original-Dataset/FER/surprise/341.png,Black,Black,Female,20-29
FER-Original-Dataset/FER/surprise/1030.png,White,White,Male,30-39
FER-Original-Dataset/FER/calm/4787.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/1393.png,White,White,Male,40-49
FER-Original-Dataset/FER/surprise/388.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/584.png,White,White,Male,20-29
FER-Original-Dataset/FER/surprise/3804.png,White,White,Male,20-29
FER-Original-Dataset/FER/calm/3358.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/3672.png,White,Asian,Male,0-2
FER-Original-Dataset/FER/calm/3391.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/3378.png,East Asian,White,Female,20-29
FER-Original-Dataset/FER/calm/405.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/3652.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/2673.png,White,White,Male,20-29
FER-Original-Dataset/FER/fear/4244.png,White,White,Male,0-2
FER-Original-Dataset/FER/surprise/2033.png,White,White,Male,30-39
FER-Original-Dataset/FER/surprise/2519.png,White,White,Female,3-9
FER-Original-Dataset/FER/anger/2359.png,White,White,Male,40-49
FER-Original-Dataset/FER/calm/5748.png,Middle Eastern,White,Male,70+
FER-Original-Dataset/FER/fear/353.png,White,White,Male,60-69
FER-Original-Dataset/FER/fear/679.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/5781.png,Indian,Indian,Male,70+
FER-Original-Dataset/FER/calm/5262.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/2397.png,Latino_Hispanic,White,Female,60-69
FER-Original-Dataset/FER/fear/1657.png,White,White,Female,10-19
FER-Original-Dataset/FER/calm/2674.png,East Asian,Asian,Female,20-29
FER-Original-Dataset/FER/surprise/2802.png,White,White,Male,20-29
FER-Original-Dataset/FER/calm/2990.png,White,White,Female,70+
FER-Original-Dataset/FER/anger/2445.png,White,White,Male,40-49
FER-Original-Dataset/FER/fear/4591.png,Middle Eastern,White,Male,30-39
FER-Original-Dataset/FER/fear/4072.png,Black,Black,Male,20-29
FER-Original-Dataset/FER/calm/2959.png,Latino_Hispanic,White,Male,3-9
FER-Original-Dataset/FER/fear/3187.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/954.png,East Asian,Asian,Female,20-29
FER-Original-Dataset/FER/fear/3464.png,White,White,Female,40-49
FER-Original-Dataset/FER/calm/633.png,White,White,Male,20-29
FER-Original-Dataset/FER/calm/5865.png,White,White,Female,10-19
FER-Original-Dataset/FER/calm/319.png,White,White,Male,30-39
FER-Original-Dataset/FER/calm/2168.png,Latino_Hispanic,Indian,Male,10-19
FER-Original-Dataset/FER/fear/4843.png,Middle Eastern,Indian,Male,40-49
FER-Original-Dataset/FER/fear/1461.png,Middle Eastern,Asian,Male,60-69
FER-Original-Dataset/FER/fear/1182.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/2442.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/5054.png,White,Indian,Male,30-39
FER-Original-Dataset/FER/fear/486.png,Latino_Hispanic,White,Male,3-9
FER-Original-Dataset/FER/fear/165.png,East Asian,Asian,Male,60-69
FER-Original-Dataset/FER/surprise/2944.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/2218.png,White,White,Female,30-39
FER-Original-Dataset/FER/surprise/80.png,East Asian,Asian,Female,20-29
FER-Original-Dataset/FER/fear/1711.png,White,White,Male,20-29
FER-Original-Dataset/FER/calm/2732.png,White,White,Female,3-9
FER-Original-Dataset/FER/surprise/49.png,White,White,Male,30-39
FER-Original-Dataset/FER/calm/5324.png,White,White,Male,20-29
FER-Original-Dataset/FER/calm/858.png,White,White,Male,50-59
FER-Original-Dataset/FER/calm/891.png,Black,Black,Male,20-29
FER-Original-Dataset/FER/fear/215.png,White,White,Male,3-9
FER-Original-Dataset/FER/anger/2735.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/2496.png,East Asian,Asian,Female,20-29
FER-Original-Dataset/FER/fear/1.png,White,White,Female,30-39
FER-Original-Dataset/FER/surprise/2175.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/4302.png,East Asian,Asian,Female,20-29
FER-Original-Dataset/FER/fear/3714.png,Black,Black,Female,30-39
FER-Original-Dataset/FER/calm/543.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/5438.png,White,White,Male,60-69
FER-Original-Dataset/FER/fear/509.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/3839.png,Middle Eastern,White,Male,40-49
FER-Original-Dataset/FER/calm/5112.png,Indian,Indian,Male,20-29
FER-Original-Dataset/FER/fear/1527.png,White,White,Male,20-29
FER-Original-Dataset/FER/anger/2818.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/4905.png,Middle Eastern,White,Female,60-69
FER-Original-Dataset/FER/calm/5923.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/3008.png,White,White,Female,30-39
FER-Original-Dataset/FER/fear/812.png,East Asian,Asian,Female,10-19
FER-Original-Dataset/FER/calm/296.png,Black,Black,Male,10-19
FER-Original-Dataset/FER/calm/775.png,Black,Black,Female,20-29
FER-Original-Dataset/FER/fear/3522.png,White,White,Female,30-39
FER-Original-Dataset/FER/anger/2503.png,White,White,Male,30-39
FER-Original-Dataset/FER/fear/4134.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/2029.png,White,White,Male,40-49
FER-Original-Dataset/FER/calm/761.png,White,Black,Male,60-69
FER-Original-Dataset/FER/fear/3536.png,White,White,Male,30-39
FER-Original-Dataset/FER/fear/806.png,White,White,Male,40-49
FER-Original-Dataset/FER/calm/282.png,White,White,Male,40-49
FER-Original-Dataset/FER/calm/5937.png,Black,Black,Male,30-39
FER-Original-Dataset/FER/fear/4120.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/2517.png,Middle Eastern,White,Male,50-59
FER-Original-Dataset/FER/fear/1828.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/5106.png,White,White,Male,20-29
FER-Original-Dataset/FER/fear/1019.png,Southeast Asian,Asian,Male,30-39
FER-Original-Dataset/FER/fear/4911.png,Latino_Hispanic,White,Female,20-29
FER-Original-Dataset/FER/calm/2510.png,White,White,Female,30-39
FER-Original-Dataset/FER/fear/1533.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/2161.png,Black,Black,Male,20-29
FER-Original-Dataset/FER/anger/2721.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/2482.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/557.png,Indian,Indian,Male,20-29
FER-Original-Dataset/FER/calm/2726.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/1705.png,White,White,Male,20-29
FER-Original-Dataset/FER/surprise/2999.png,White,White,Male,20-29
FER-Original-Dataset/FER/surprise/94.png,Middle Eastern,White,Female,20-29
FER-Original-Dataset/FER/surprise/2950.png,White,White,Male,30-39
FER-Original-Dataset/FER/calm/885.png,East Asian,Asian,Male,10-19
FER-Original-Dataset/FER/fear/1196.png,White,White,Female,3-9
FER-Original-Dataset/FER/calm/2456.png,East Asian,Asian,Female,3-9
FER-Original-Dataset/FER/fear/1475.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/13.png,White,White,Female,3-9
FER-Original-Dataset/FER/fear/4857.png,White,White,Male,60-69
FER-Original-Dataset/FER/anger/2983.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/171.png,White,White,Female,40-49
FER-Original-Dataset/FER/calm/5089.png,White,White,Female,10-19
FER-Original-Dataset/FER/calm/5040.png,Southeast Asian,Asian,Female,70+
FER-Original-Dataset/FER/surprise/2211.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/4066.png,White,White,Male,40-49
FER-Original-Dataset/FER/anger/2451.png,Latino_Hispanic,Black,Male,40-49
FER-Original-Dataset/FER/fear/4585.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/2984.png,White,Asian,Male,0-2
FER-Original-Dataset/FER/anger/2498.png,White,White,Female,40-49
FER-Original-Dataset/FER/calm/5871.png,White,White,Female,30-39
FER-Original-Dataset/FER/calm/627.png,Black,Black,Male,20-29
FER-Original-Dataset/FER/fear/3193.png,East Asian,White,Male,3-9
FER-Original-Dataset/FER/fear/940.png,White,White,Male,30-39
FER-Original-Dataset/FER/calm/5276.png,Latino_Hispanic,Indian,Female,20-29
FER-Original-Dataset/FER/calm/5795.png,White,Asian,Male,30-39
FER-Original-Dataset/FER/fear/347.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/1369.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/2816.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/2660.png,Black,Black,Female,30-39
FER-Original-Dataset/FER/calm/2383.png,White,White,Male,3-9
FER-Original-Dataset/FER/fear/3646.png,White,White,Male,20-29
FER-Original-Dataset/FER/fear/4299.png,White,White,Male,60-69
FER-Original-Dataset/CKP/fear/17.png,White,White,Female,30-39
FER-Original-Dataset/FER/fear/4250.png,White,White,Male,3-9
FER-Original-Dataset/FER/anger/2384.png,White,White,Male,20-29
FER-Original-Dataset/FER/surprise/2027.png,Middle Eastern,White,Male,30-39
FER-Original-Dataset/FER/anger/2667.png,Latino_Hispanic,White,Male,30-39
FER-Original-Dataset/FER/surprise/1024.png,White,White,Male,20-29
FER-Original-Dataset/FER/calm/4793.png,Black,Black,Male,0-2
FER-Original-Dataset/FER/anger/1387.png,White,White,Male,30-39
FER-Original-Dataset/FER/calm/4270.png,Black,Black,Male,50-59
FER-Original-Dataset/FER/anger/1664.png,White,White,Female,3-9
FER-Original-Dataset/FER/surprise/355.png,Middle Eastern,White,Male,60-69
FER-Original-Dataset/FER/calm/3385.png,White,White,Male,0-2
FER-Original-Dataset/FER/anger/559.png,Black,Black,Male,3-9
FER-Original-Dataset/FER/surprise/3810.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/590.png,White,White,Male,3-9
FER-Original-Dataset/FER/surprise/1815.png,White,White,Male,40-49
FER-Original-Dataset/FER/fear/2689.png,White,White,Male,0-2
FER-Original-Dataset/FER/calm/1349.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/4277.png,White,White,Male,30-39
FER-Original-Dataset/FER/calm/1663.png,White,White,Male,30-39
FER-Original-Dataset/FER/anger/4794.png,East Asian,White,Female,70+
FER-Original-Dataset/FER/calm/1380.png,White,White,Male,20-29
FER-Original-Dataset/FER/fear/2640.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/3661.png,Black,Asian,Male,40-49
FER-Original-Dataset/FER/anger/842.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/3021.png,White,White,Male,3-9
FER-Original-Dataset/FER/anger/3382.png,White,White,Male,30-39
FER-Original-Dataset/FER/anger/3985.png,White,White,Female,40-49
FER-Original-Dataset/FER/anger/245.png,White,White,Female,30-39
FER-Original-Dataset/FER/calm/3499.png,East Asian,Asian,Male,3-9
FER-Original-Dataset/CKP/anger/47.png,White,Indian,Male,20-29
FER-Original-Dataset/FER/surprise/1212.png,East Asian,Asian,Male,3-9
FER-Original-Dataset/FER/surprise/480.png,White,White,Male,30-39
FER-Original-Dataset/FER/surprise/163.png,White,Black,Female,20-29
FER-Original-Dataset/FER/calm/4046.png,Southeast Asian,Asian,Male,50-59
FER-Original-Dataset/FER/anger/1452.png,White,White,Male,20-29
FER-Original-Dataset/FER/surprise/449.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/1987.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/1178.png,Middle Eastern,White,Male,40-49
FER-Original-Dataset/FER/anger/4870.png,White,White,Female,60-69
FER-Original-Dataset/FER/surprise/1738.png,White,White,Male,0-2
FER-Original-Dataset/FER/calm/3982.png,Black,Black,Female,20-29
FER-Original-Dataset/FER/anger/3457.png,White,Asian,Male,60-69
FER-Original-Dataset/FER/calm/6043.png,White,Asian,Female,20-29
FER-Original-Dataset/FER/fear/5060.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/3217.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/2195.png,Middle Eastern,White,Male,40-49
FER-Original-Dataset/FER/calm/1455.png,East Asian,Asian,Female,20-29
FER-Original-Dataset/FER/fear/2476.png,White,White,Female,0-2
FER-Original-Dataset/FER/surprise/952.png,White,White,Male,20-29
FER-Original-Dataset/FER/anger/4088.png,White,White,Male,40-49
FER-Original-Dataset/FER/calm/4877.png,White,White,Male,10-19
FER-Original-Dataset/FER/anger/1980.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/3484.png,Black,Black,Female,3-9
FER-Original-Dataset/FER/anger/3727.png,White,White,Male,40-49
FER-Original-Dataset/FER/anger/904.png,White,White,Male,40-49
FER-Original-Dataset/FER/surprise/3167.png,White,White,Male,20-29
FER-Original-Dataset/FER/anger/4331.png,White,White,Male,20-29
FER-Original-Dataset/FER/calm/1725.png,Black,Black,Male,3-9
FER-Original-Dataset/CKP/calm/107.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/2706.png,White,White,Male,30-39
FER-Original-Dataset/FER/surprise/1953.png,East Asian,Asian,Female,20-29
FER-Original-Dataset/FER/surprise/3956.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/135.png,White,Asian,Male,10-19
FER-Original-Dataset/FER/calm/3720.png,East Asian,Asian,Male,20-29
FER-Original-Dataset/CKP/surprise/102.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/1162.png,White,White,Male,30-39
FER-Original-Dataset/FER/surprise/1481.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/213.png,White,White,Male,30-39
FER-Original-Dataset/FER/calm/4336.png,East Asian,Asian,Male,20-29
FER-Original-Dataset/FER/surprise/739.png,White,White,Female,0-2
FER-Original-Dataset/FER/anger/1208.png,White,White,Male,50-59
FER-Original-Dataset/FER/surprise/1448.png,White,Asian,Female,20-29
FER-Original-Dataset/FER/calm/4931.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/814.png,White,White,Male,0-2
FER-Original-Dataset/FER/calm/1039.png,White,White,Male,0-2
FER-Original-Dataset/FER/anger/4107.png,White,White,Male,20-29
FER-Original-Dataset/FER/calm/1513.png,White,White,Female,3-9
FER-Original-Dataset/FER/fear/2530.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/3511.png,Black,Black,Male,50-59
FER-Original-Dataset/FER/calm/6105.png,Black,Black,Male,30-39
FER-Original-Dataset/FER/surprise/3351.png,White,White,Male,20-29
FER-Original-Dataset/FER/surprise/3398.png,White,White,Female,3-9
FER-Original-Dataset/FER/anger/4936.png,Middle Eastern,Asian,Male,70+
FER-Original-Dataset/FER/surprise/1354.png,White,White,Male,60-69
FER-Original-Dataset/FER/calm/1808.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/4100.png,Southeast Asian,Asian,Female,70+
FER-Original-Dataset/FER/anger/1514.png,White,White,Male,40-49
FER-Original-Dataset/FER/calm/3516.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/69.png,Latino_Hispanic,White,Female,3-9
FER-Original-Dataset/FER/anger/2930.png,Black,Black,Female,20-29
FER-Original-Dataset/FER/calm/2106.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/1125.png,White,Asian,Male,60-69
FER-Original-Dataset/FER/calm/5510.png,White,White,Male,30-39
FER-Original-Dataset/FER/fear/421.png,White,White,Male,40-49
FER-Original-Dataset/FER/fear/3911.png,White,White,Male,30-39
FER-Original-Dataset/FER/surprise/2788.png,Black,Black,Male,20-29
FER-Original-Dataset/FER/fear/1914.png,White,White,Male,20-29
FER-Original-Dataset/FER/calm/2937.png,White,White,Male,40-49
FER-Original-Dataset/FER/fear/4536.png,Middle Eastern,White,Female,10-19
FER-Original-Dataset/FER/surprise/2741.png,Black,White,Female,20-29
FER-Original-Dataset/FER/anger/2101.png,Middle Eastern,White,Male,40-49
FER-Original-Dataset/FER/calm/377.png,White,White,Male,40-49
FER-Original-Dataset/FER/fear/3120.png,East Asian,Asian,Female,20-29
FER-Original-Dataset/FER/calm/694.png,White,White,Male,10-19
FER-Original-Dataset/FER/fear/617.png,White,Asian,Female,3-9
FER-Original-Dataset/FER/calm/970.png,White,White,Female,40-49
FER-Original-Dataset/FER/calm/5726.png,White,White,Female,70+
FER-Original-Dataset/FER/calm/2330.png,Black,Black,Male,30-39
FER-Original-Dataset/FER/fear/1639.png,White,White,Male,20-29
FER-Original-Dataset/FER/calm/188.png,White,White,Male,0-2
FER-Original-Dataset/FER/fear/3316.png,East Asian,Asian,Female,20-29
FER-Original-Dataset/FER/calm/141.png,East Asian,Asian,Male,20-29
FER-Original-Dataset/FER/surprise/2577.png,White,White,Male,30-39
FER-Original-Dataset/FER/anger/2337.png,White,White,Female,0-2
FER-Original-Dataset/FER/surprise/2094.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/5984.png,White,White,Male,20-29
FER-Original-Dataset/FER/fear/3066.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/231.png,White,Asian,Female,20-29
FER-Original-Dataset/FER/fear/3585.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/2607.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/4470.png,Middle Eastern,White,Male,30-39
FER-Original-Dataset/FER/anger/2047.png,White,White,Male,3-9
FER-Original-Dataset/FER/fear/4193.png,White,Asian,Female,20-29
FER-Original-Dataset/FER/fear/1852.png,White,Indian,Female,20-29
FER-Original-Dataset/FER/calm/2871.png,White,White,Male,30-39
FER-Original-Dataset/FER/fear/567.png,White,White,Male,40-49
FER-Original-Dataset/FER/fear/3857.png,White,White,Male,0-2
FER-Original-Dataset/FER/calm/5456.png,White,White,Female,70+
FER-Original-Dataset/FER/fear/1580.png,White,Asian,Female,20-29
FER-Original-Dataset/FER/calm/2040.png,White,White,Male,40-49
FER-Original-Dataset/FER/fear/1063.png,East Asian,Asian,Female,3-9
FER-Original-Dataset/FER/calm/2089.png,White,White,Female,0-2
FER-Original-Dataset/FER/fear/1549.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/2876.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/2792.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/2431.png,White,White,Female,10-19
FER-Original-Dataset/FER/anger/2271.png,White,White,Female,20-29
FER-Original-Dataset/CKP/calm/6.png,White,White,Male,10-19
FER-Original-Dataset/FER/fear/3250.png,White,Asian,Female,20-29
FER-Original-Dataset/FER/surprise/27.png,White,White,Male,0-2
FER-Original-Dataset/FER/calm/2276.png,Black,Black,Male,30-39
FER-Original-Dataset/FER/calm/2795.png,White,White,Female,20-29
FER-Original-Dataset/FER/fear/1255.png,White,White,Male,30-39
FER-Original-Dataset/FER/fear/798.png,Middle Eastern,White,Female,30-39
FER-Original-Dataset/FER/calm/5660.png,East Asian,Asian,Male,20-29
FER-Original-Dataset/FER/calm/5383.png,White,White,Male,0-2
FER-Original-Dataset/FER/fear/751.png,White,Indian,Male,50-59
FER-Original-Dataset/FER/calm/836.png,Southeast Asian,Asian,Male,20-29
FER-Original-Dataset/FER/anger/3277.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/3437.png,White,White,Male,20-29
FER-Original-Dataset/FER/anger/3794.png,White,White,Male,30-39
FER-Original-Dataset/FER/surprise/1929.png,White,White,Male,3-9
FER-Original-Dataset/FER/calm/1275.png,East Asian,Asian,Female,20-29
FER-Original-Dataset/FER/anger/4661.png,White,White,Male,30-39
FER-Original-Dataset/FER/calm/1796.png,White,White,Male,40-49
FER-Original-Dataset/FER/anger/4382.png,White,White,Male,40-49
FER-Original-Dataset/FER/fear/2256.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/3793.png,White,White,Female,0-2
FER-Original-Dataset/FER/calm/3270.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/465.png,White,White,Male,3-9
FER-Original-Dataset/FER/anger/186.png,White,White,Male,40-49
FER-Original-Dataset/FER/anger/1758.png,White,White,Male,30-39
FER-Original-Dataset/FER/surprise/1118.png,East Asian,Asian,Female,20-29
FER-Original-Dataset/CKP/surprise/178.png,White,White,Female,20-29
FER-Original-Dataset/FER/surprise/1432.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/1791.png,Latino_Hispanic,White,Male,3-9
FER-Original-Dataset/FER/anger/1272.png,Black,Black,Female,30-39
FER-Original-Dataset/FER/calm/4666.png,White,White,Female,60-69
FER-Original-Dataset/FER/surprise/743.png,Southeast Asian,White,Female,20-29
FER-Original-Dataset/FER/fear/2583.png,White,White,Female,20-29
FER-Original-Dataset/FER/calm/1043.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/4457.png,Indian,Indian,Female,20-29
FER-Original-Dataset/FER/fear/2060.png,White,White,Female,20-29
FER-Original-Dataset/FER/anger/1875.png,White,White,Male,60-69
FER-Original-Dataset/FER/calm/1569.png,Black,Black,Male,20-29
FER-Original-Dataset/FER/calm/4982.png,White,White,Male,20-29
FER-Original-Dataset/FER/calm/3877.png,Black,Black,Male,0-2
FER-Original-Dataset/FER/anger/3088.png,East Asian,White,Female,20-29
FER-Original-Dataset/FER/anger/3041.png,White,White,Male,30-39
FER-Original-Dataset/FER/surprise/3601.png,White,White,Female,30-39
FER-Original-Dataset/FER/fear/2898.png,White,White,Male,0-2
FER-Original-Dataset/FER/surprise/1604.png,East Asian,Asian,Female,20-29
FER-Original-Dataset/FER/surprise/575.png,White,White,Male,10-19
